Datum,MunicipalityCode,infectionsPer10000
2021-01-17,GM0405,524.7523421643346
2021-01-17,GM0406,612.5189199746106
2021-01-17,GM0415,529.1828793774318
2021-01-17,GM0416,429.22745306300965
2021-01-17,GM0417,509.0311986863711
2021-01-17,GM0420,580.7203483002771
2021-01-17,GM0431,627.0046559751681
2021-01-17,GM0432,493.15520369454066
2021-01-17,GM0437,569.5354902375415
2021-01-17,GM0439,396.95580731644037
2021-01-17,GM0441,475.92624210346594
2021-01-17,GM0448,216.94667640613588
2021-01-17,GM0450,579.2818087778927
2021-01-17,GM0451,445.74893562121014
2021-01-17,GM0453,520.8028983813475
2021-01-17,GM0457,403.61125862984596
2021-01-17,GM0473,444.03006817784507
2021-01-17,GM0479,573.5980937251787
2021-01-17,GM0482,727.8056535347012
2021-01-17,GM0484,590.1297046697221
2021-01-17,GM0489,616.4805386763015
2021-01-17,GM0498,579.3262021393582
2021-01-17,GM0501,454.08450704225356
2021-01-17,GM0502,622.1667335503337
2021-01-17,GM0503,520.269882834152
2021-01-17,GM0505,638.0185468563162
2021-01-17,GM0512,623.6462570658778
2021-01-17,GM0513,616.6111343432572
2021-01-17,GM0518,561.7865933268204
2021-01-17,GM0523,764.2830117290956
2021-01-17,GM0530,448.547513540128
2021-01-17,GM0531,619.1960210281109
2021-01-17,GM0532,587.4310714122955
2021-01-17,GM0534,453.0163713837183
2021-01-17,GM0537,726.7230955259976
2021-01-17,GM0542,729.842682885393
2021-01-17,GM0546,483.54402094107127
2021-01-17,GM0547,488.2848085121889
2021-01-17,GM0553,523.7991740925885
2021-01-17,GM0556,602.4761683329458
2021-01-17,GM0569,537.836361152848
2021-01-17,GM0575,515.6566794323046
2021-01-17,GM0579,474.66123599906007
2021-01-17,GM0589,574.4638992720834
2021-01-17,GM0590,571.6773972815776
2021-01-17,GM0597,615.6232734072846
2021-01-17,GM0599,683.5807160335071
2021-01-17,GM0603,512.9325410695561
2021-01-17,GM0606,674.6574054338696
2021-01-17,GM0610,722.380695397425
2021-01-17,GM0613,704.8864948056945
2021-01-17,GM0614,400.66889632107024
2021-01-17,GM0622,664.4719977333748
2021-01-17,GM0626,428.01251956181534
2021-01-17,GM0627,531.9385711106165
2021-01-17,GM0629,428.59239688830183
2021-01-17,GM0632,535.2117995882986
2021-01-17,GM0637,528.6872218690401
2021-01-17,GM0638,451.7167381974249
2021-01-17,GM0642,633.6075836165265
2021-01-17,GM0654,293.82143013530674
2021-01-17,GM0664,293.50802221141794
2021-01-17,GM0668,480.3537843745235
2021-01-17,GM0677,360.7723577235773
2021-01-17,GM0678,288.32846378594496
2021-01-17,GM0687,270.46783625730995
2021-01-17,GM0703,496.1598882876593
2021-01-17,GM0715,399.9339558605001
2021-01-17,GM0716,467.816352772105
2021-01-17,GM0717,268.15181518151815
2021-01-17,GM0718,264.25091488740713
2021-01-17,GM0736,505.0706788274194
2021-01-17,GM0737,248.39718772261284
2021-01-17,GM0743,493.8199285337707
2021-01-17,GM0744,411.3332374514598
2021-01-17,GM0748,559.8964081284304
2021-01-17,GM0753,541.457368386718
2021-01-17,GM0755,548.8245931283906
2021-01-17,GM0756,672.3187495638824
2021-01-17,GM0757,536.296654185288
2021-01-17,GM0758,512.4945223191825
2021-01-17,GM0762,553.4251618247079
2021-01-17,GM0765,292.09058089924514
2021-01-17,GM0766,647.6469703803939
2021-01-17,GM0770,639.7340318355833
2021-01-17,GM0772,464.47411976183395
2021-01-17,GM0777,518.0572851805729
2021-01-17,GM0779,565.1340996168582
2021-01-17,GM0784,537.9544170276888
2021-01-17,GM0785,554.7688463140358
2021-01-17,GM0786,295.51322308282744
2021-01-17,GM0794,553.930569195952
2021-01-17,GM0796,530.0037652284345
2021-01-17,GM0797,557.3108653677374
2021-01-17,GM0798,612.5545230419116
2021-01-17,GM0809,645.4461357329072
2021-01-17,GM0815,236.55013606866234
2021-01-17,GM0820,544.0802988671132
2021-01-17,GM0823,606.2987999790389
2021-01-17,GM0824,521.6081637671359
2021-01-17,GM0826,539.7857824596133
2021-01-17,GM0828,539.8262283855504
2021-01-17,GM0840,549.6340053936048
2021-01-17,GM0845,565.5112127223213
2021-01-17,GM0847,571.3706817951576
2021-01-17,GM0848,421.06445093195595
2021-01-17,GM0851,475.9947385728379
2021-01-17,GM0852,569.5509309967141
2021-01-17,GM0855,549.0779826705176
2021-01-17,GM0856,674.4121135998884
2021-01-17,GM0858,617.4260591526778
2021-01-17,GM0861,560.4951185495119
2021-01-17,GM0865,614.0708881424042
2021-01-17,GM0866,486.2638912393524
2021-01-17,GM0867,603.7644103166724
2021-01-17,GM0873,444.363998370967
2021-01-17,GM0879,454.4635618412755
2021-01-17,GM0880,475.14352021497496
2021-01-17,GM0882,484.794468751688
2021-01-17,GM0888,482.63647289518633
2021-01-17,GM0889,468.7966557181248
2021-01-17,GM0893,704.1822769324872
2021-01-17,GM0899,473.91995376390696
2021-01-17,GM0907,637.8277806849235
2021-01-17,GM0917,427.0425776754891
2021-01-17,GM0928,424.70445254667993
2021-01-17,GM0935,445.49378938489275
2021-01-17,GM0938,425.00404508926164
2021-01-17,GM0944,522.5
2021-01-17,GM0946,760.1361093488667
2021-01-17,GM0957,463.3981403212172
2021-01-17,GM0965,487.5239923224568
2021-01-17,GM0971,441.632751742757
2021-01-17,GM0981,357.0011900039667
2021-01-17,GM0983,596.5825683584193
2021-01-17,GM0984,739.0741119520011
2021-01-17,GM0986,411.1908409255825
2021-01-17,GM0988,777.6630391611725
2021-01-17,GM0994,420.45947117468575
2021-01-17,GM0995,420.45217049212573
2021-01-17,GM1507,698.7000928505106
2021-01-17,GM1509,468.9167895084634
2021-01-17,GM1525,571.0295396453134
2021-01-17,GM1581,511.9692818430894
2021-01-17,GM1586,565.0823656494734
2021-01-17,GM1598,491.5327833260964
2021-01-17,GM1621,607.0098337151495
2021-01-17,GM1640,558.4617953141521
2021-01-17,GM1641,495.81616085924816
2021-01-17,GM1652,477.70598257626904
2021-01-17,GM1655,517.7625377839894
2021-01-17,GM1658,538.6715195632394
2021-01-17,GM1659,575.1132798884629
2021-01-17,GM1667,707.791719888797
2021-01-17,GM1669,426.784758382403
2021-01-17,GM1674,549.4249300590612
2021-01-17,GM1676,274.4696415508413
2021-01-17,GM1680,282.83065367914566
2021-01-17,GM1681,325.4691271509772
2021-01-17,GM1684,493.6850184913823
2021-01-17,GM1685,380.99225455306674
2021-01-17,GM1690,388.40106187461714
2021-01-17,GM1695,203.17791091430058
2021-01-17,GM1696,452.80404303880016
2021-01-17,GM1699,205.5626598465473
2021-01-17,GM1700,804.1989146873053
2021-01-17,GM1701,215.23262261202683
2021-01-17,GM1702,236.8990300746633
2021-01-17,GM1705,489.26344463597866
2021-01-17,GM1706,693.5827840248159
2021-01-17,GM1708,335.15686055598974
2021-01-17,GM1709,456.95754716981133
2021-01-17,GM1711,449.0669352047078
2021-01-17,GM1714,401.81464679196375
2021-01-17,GM1719,490.5550922736666
2021-01-17,GM1721,581.4063237376121
2021-01-17,GM1723,459.5940252776714
2021-01-17,GM1724,721.2888865334676
2021-01-17,GM1728,801.4659786854415
2021-01-17,GM1729,465.3626156344891
2021-01-17,GM1730,233.6149140693271
2021-01-17,GM1731,321.38515817249254
2021-01-17,GM1734,405.1168287272199
2021-01-17,GM1735,596.7980856882407
2021-01-17,GM1740,654.690618762475
2021-01-17,GM1742,767.0996576148035
2021-01-17,GM1771,553.840792552397
2021-01-17,GM1773,334.52034099492823
2021-01-17,GM1774,770.4745431300294
2021-01-17,GM1783,685.8705690132841
2021-01-17,GM1842,587.1776430699681
2021-01-17,GM1859,517.469741950217
2021-01-17,GM1876,466.90667405150924
2021-01-17,GM1883,432.384108848284
2021-01-17,GM1884,483.23542054735634
2021-01-17,GM1891,351.3028800506383
2021-01-17,GM1892,586.7864071321142
2021-01-17,GM1894,498.4901068193086
2021-01-17,GM1895,313.51379408787733
2021-01-17,GM1896,448.8042015712487
2021-01-17,GM1900,402.40512917049625
2021-01-17,GM1901,630.409291417723
2021-01-17,GM1903,496.38255890432157
2021-01-17,GM1904,510.9679398680779
2021-01-17,GM1911,422.72587426930573
2021-01-17,GM1916,507.64398451653267
2021-01-17,GM1924,486.07029505113434
2021-01-17,GM1926,560.3075783495882
2021-01-17,GM1930,549.3244965587561
2021-01-17,GM1931,591.4157232594355
2021-01-17,GM1940,262.76072907395223
2021-01-17,GM1942,464.1106947247045
2021-01-17,GM1945,525.4581320220703
2021-01-17,GM1948,520.1920634728656
2021-01-17,GM1949,281.90262721179334
2021-01-17,GM1950,406.27227369921593
2021-01-17,GM1952,285.5641493012792
2021-01-17,GM1954,451.14246750716654
2021-01-17,GM1955,433.1087584215592
2021-01-17,GM1959,739.4489624228828
2021-01-17,GM1960,580.2841815839566
2021-01-17,GM1961,569.7372661431212
2021-01-17,GM1963,480.7952089337176
2021-01-17,GM1966,345.6177996291744
2021-01-17,GM1969,225.24132999642475
2021-01-17,GM1970,302.9904411119881
2021-01-17,GM1978,611.518840060861
2021-01-17,GM1979,314.07597724353093
2021-01-18,GM0014,311.5995386232757
2021-01-18,GM0034,563.9524764809879
2021-01-18,GM0037,448.5430193532198
2021-01-18,GM0047,340.0691789550337
2021-01-18,GM0050,427.46334810773953
2021-01-18,GM0059,339.80756161247626
2021-01-18,GM0060,354.76126967191254
2021-01-18,GM0072,171.46087174978018
2021-01-18,GM0074,241.35439651637344
2021-01-18,GM0080,275.63001145475374
2021-01-18,GM0085,235.2803920043556
2021-01-18,GM0086,234.9702930415226
2021-01-18,GM0088,84.65608465608466
2021-01-18,GM0090,254.66862611563135
2021-01-18,GM0093,317.26662599145817
2021-01-18,GM0096,225.37562604340567
2021-01-18,GM0098,262.98763082778305
2021-01-18,GM0106,257.13417017764846
2021-01-18,GM0109,407.9273793414524
2021-01-18,GM0114,402.19344559921456
2021-01-18,GM0118,474.23343578014436
2021-01-18,GM0119,357.42035742035745
2021-01-18,GM0141,650.1831501831502
2021-01-18,GM0147,641.2118696825067
2021-01-18,GM0148,450.27756836406
2021-01-18,GM0150,480.0449026616643
2021-01-18,GM0153,540.6602179105781
2021-01-18,GM0158,786.1648184029352
2021-01-18,GM0160,526.9025690741638
2021-01-18,GM0163,680.5933662981276
2021-01-18,GM0164,588.9784253842097
2021-01-18,GM0166,373.9390186149867
2021-01-18,GM0168,754.4723878662172
2021-01-18,GM0171,447.9346044523745
2021-01-18,GM0173,666.1212674239325
2021-01-18,GM0175,420.9328782707622
2021-01-18,GM0177,562.2805638526437
2021-01-18,GM0180,784.2342863757378
2021-01-18,GM0183,863.8044852287093
2021-01-18,GM0184,847.1660389640583
2021-01-18,GM0189,855.857681241642
2021-01-18,GM0193,327.24162421817124
2021-01-18,GM0197,455.3499004498193
2021-01-18,GM0200,401.7714385698168
2021-01-18,GM0202,473.4084311613386
2021-01-18,GM0203,818.1098727164809
2021-01-18,GM0209,457.28221934303787
2021-01-18,GM0213,383.87807917185853
2021-01-18,GM0214,493.44641480339243
2021-01-18,GM0216,530.6957708049114
2021-01-18,GM0221,422.21618193349644
2021-01-18,GM0222,426.1601215162221
2021-01-18,GM0225,509.0928039185035
2021-01-18,GM0226,507.06600289063755
2021-01-18,GM0228,622.3095561235959
2021-01-18,GM0230,485.5023600809171
2021-01-18,GM0232,431.09157685592146
2021-01-18,GM0233,582.0008801525598
2021-01-18,GM0243,508.7661805669343
2021-01-18,GM0244,380.1169590643275
2021-01-18,GM0246,366.6351507511293
2021-01-18,GM0252,496.5125901406785
2021-01-18,GM0262,360.85196268262627
2021-01-18,GM0263,557.030213131392
2021-01-18,GM0267,658.0250247547034
2021-01-18,GM0268,472.4391901679165
2021-01-18,GM0269,498.0395428380746
2021-01-18,GM0273,641.5722580907135
2021-01-18,GM0274,403.8952745849297
2021-01-18,GM0275,482.5348612453403
2021-01-18,GM0277,381.76638176638176
2021-01-18,GM0279,663.9526994281283
2021-01-18,GM0281,536.009835910531
2021-01-18,GM0285,413.2859027139374
2021-01-18,GM0289,432.64429798282407
2021-01-18,GM0293,460.416248410627
2021-01-18,GM0294,395.62174032390885
2021-01-18,GM0296,544.041450777202
2021-01-18,GM0297,677.7404214240538
2021-01-18,GM0299,388.7993553585818
2021-01-18,GM0301,346.63300360084435
2021-01-18,GM0302,455.8495377749442
2021-01-18,GM0303,422.53521126760563
2021-01-18,GM0307,538.5428995945504
2021-01-18,GM0308,504.80286162131745
2021-01-18,GM0310,507.979579634825
2021-01-18,GM0312,439.3011986738077
2021-01-18,GM0313,1219.3701563409936
2021-01-18,GM0317,548.5098287888396
2021-01-18,GM0321,479.47520127223936
2021-01-18,GM0327,453.2448953049811
2021-01-18,GM0331,555.0206327372765
2021-01-18,GM0335,566.85730833273
2021-01-18,GM0339,658.1514990243037
2021-01-18,GM0340,726.8059052979805
2021-01-18,GM0342,530.3158967391304
2021-01-18,GM0344,538.4392705016335
2021-01-18,GM0345,767.0861054153329
2021-01-18,GM0351,693.1973277781768
2021-01-18,GM0352,426.44724751482755
2021-01-18,GM0353,500.55318003767604
2021-01-18,GM0355,465.7750041654675
2021-01-18,GM0356,441.9718266205892
2021-01-18,GM0358,500.73773515308005
2021-01-18,GM0361,432.26807658299805
2021-01-18,GM0362,471.3054946005254
2021-01-18,GM0363,629.9177936228259
2021-01-18,GM0370,119.02158632969918
2021-01-18,GM0373,449.3211453152306
2021-01-18,GM0375,477.2980798898725
2021-01-18,GM0376,445.7004440855874
2021-01-18,GM0377,392.33075721103086
2021-01-18,GM0383,421.3428925961671
2021-01-18,GM0384,615.7258442410422
2021-01-18,GM0385,564.2306320151487
2021-01-18,GM0388,638.0012867252842
2021-01-18,GM0392,447.3676141416
2021-01-18,GM0394,493.78067301778566
2021-01-18,GM0396,510.920934985311
2021-01-18,GM0397,405.7582130683878
2021-01-18,GM0398,854.3938021305177
2021-01-18,GM0399,388.04748260335657
2021-01-18,GM0400,383.1002910071687
2021-01-18,GM0402,423.3449477351917
2021-01-18,GM0405,530.666559135449
2021-01-18,GM0406,616.4249792490601
2021-01-18,GM0415,531.7769130998703
2021-01-18,GM0416,430.16463090812533
2021-01-18,GM0417,509.89542822573674
2021-01-18,GM0420,587.3169444566604
2021-01-18,GM0431,630.1086394205897
2021-01-18,GM0432,502.22662048490844
2021-01-18,GM0437,570.2403608937759
2021-01-18,GM0439,397.82063478336073
2021-01-18,GM0441,479.98121905412324
2021-01-18,GM0448,216.94667640613588
2021-01-18,GM0450,583.7150879267032
2021-01-18,GM0451,448.00670881176626
2021-01-18,GM0453,522.9942149243266
2021-01-18,GM0457,404.8608290900003
2021-01-18,GM0473,445.778218052561
2021-01-18,GM0479,574.3606036536934
2021-01-18,GM0482,733.7672015500026
2021-01-18,GM0484,592.0761594677331
2021-01-18,GM0489,617.7122680243061
2021-01-18,GM0498,588.3235029491152
2021-01-18,GM0501,455.2112676056338
2021-01-18,GM0502,622.9098854059838
2021-01-18,GM0503,521.2255585924808
2021-01-18,GM0505,641.8650544782546
2021-01-18,GM0512,626.8159966189445
2021-01-18,GM0513,618.3647866614507
2021-01-18,GM0518,563.0687163781288
2021-01-18,GM0523,770.2286362899303
2021-01-18,GM0530,451.50172328902016
2021-01-18,GM0531,621.7143576667611
2021-01-18,GM0532,597.4570478056784
2021-01-18,GM0534,453.46490244449427
2021-01-18,GM0537,730.5018137847642
2021-01-18,GM0542,732.5609051680201
2021-01-18,GM0546,484.1026623252251
2021-01-18,GM0547,489.74237510476263
2021-01-18,GM0553,527.71136709411
2021-01-18,GM0556,603.3480585910254
2021-01-18,GM0569,539.5437781723808
2021-01-18,GM0575,516.7830592475783
2021-01-18,GM0579,475.4445053653952
2021-01-18,GM0589,573.480228211686
2021-01-18,GM0590,575.4097850766696
2021-01-18,GM0597,617.3233031578053
2021-01-18,GM0599,685.7442354396667
2021-01-18,GM0603,513.6315973435861
2021-01-18,GM0606,678.0426033425695
2021-01-18,GM0610,725.8499730167297
2021-01-18,GM0613,707.9646017699115
2021-01-18,GM0614,404.6822742474916
2021-01-18,GM0622,665.9560976267893
2021-01-18,GM0626,428.7949921752739
2021-01-18,GM0627,532.574480938603
2021-01-18,GM0629,430.0601790694261
2021-01-18,GM0632,536.5337765103586
2021-01-18,GM0637,529.2434837889383
2021-01-18,GM0638,452.78969957081546
2021-01-18,GM0642,635.6197460203899
2021-01-18,GM0654,296.4487454569339
2021-01-18,GM0664,294.7874817677013
2021-01-18,GM0668,486.4535149697555
2021-01-18,GM0677,364.03890824622533
2021-01-18,GM0678,291.4039673996617
2021-01-18,GM0687,273.10753736192333
2021-01-18,GM0703,500.0872752661896
2021-01-18,GM0715,401.7685152910529
2021-01-18,GM0716,469.7072838665759
2021-01-18,GM0717,269.06857352401903
2021-01-18,GM0718,268.0676230888395
2021-01-18,GM0736,505.73641346559265
2021-01-18,GM0737,254.28190912751262
2021-01-18,GM0743,499.0920274149142
2021-01-18,GM0744,417.0861498633683
2021-01-18,GM0748,561.8093262113922
2021-01-18,GM0753,547.3285928632005
2021-01-18,GM0755,551.5370705244122
2021-01-18,GM0756,677.5521596538972
2021-01-18,GM0757,537.5045295325522
2021-01-18,GM0758,514.9290471269902
2021-01-18,GM0762,557.4132588888548
2021-01-18,GM0765,297.0134558582212
2021-01-18,GM0766,649.5263870094723
2021-01-18,GM0770,642.7563973403184
2021-01-18,GM0772,467.7005074227867
2021-01-18,GM0777,518.0572851805729
2021-01-18,GM0779,566.0463419084109
2021-01-18,GM0784,539.0845733659822
2021-01-18,GM0785,554.7688463140358
2021-01-18,GM0786,295.8621170888284
2021-01-18,GM0794,558.6276100602075
2021-01-18,GM0796,532.237375316694
2021-01-18,GM0797,559.2855889064421
2021-01-18,GM0798,613.8188254630508
2021-01-18,GM0809,648.8100243881928
2021-01-18,GM0815,236.8990300746633
2021-01-18,GM0820,546.8292423193653
2021-01-18,GM0823,607.8708798406959
2021-01-18,GM0824,522.8376467695334
2021-01-18,GM0826,541.3765067694156
2021-01-18,GM0828,544.1063174114021
2021-01-18,GM0840,550.4901331278627
2021-01-18,GM0845,568.8733483508724
2021-01-18,GM0847,573.3968189646439
2021-01-18,GM0848,422.7487087356838
2021-01-18,GM0851,477.22788556395926
2021-01-18,GM0852,571.2803366576353
2021-01-18,GM0855,550.8109309042435
2021-01-18,GM0856,678.5988416719001
2021-01-18,GM0858,620.6235011990408
2021-01-18,GM0861,566.5969316596932
2021-01-18,GM0865,615.6405990016639
2021-01-18,GM0866,487.9562249675636
2021-01-18,GM0867,606.1956763984845
2021-01-18,GM0873,447.9840716774515
2021-01-18,GM0879,456.2652013332132
2021-01-18,GM0880,476.36496885305974
2021-01-18,GM0882,488.8456760114514
2021-01-18,GM0888,485.7992282876843
2021-01-18,GM0889,474.76858763810094
2021-01-18,GM0893,714.1218747610674
2021-01-18,GM0899,476.4484901025863
2021-01-18,GM0907,640.7349264492121
2021-01-18,GM0917,431.87571921749134
2021-01-18,GM0928,433.54325488896257
2021-01-18,GM0935,448.1401233853228
2021-01-18,GM0938,428.2401164985707
2021-01-18,GM0944,525
2021-01-18,GM0946,769.9405963435031
2021-01-18,GM0957,466.2721893491124
2021-01-18,GM0965,493.2821497120921
2021-01-18,GM0971,445.25929806181244
2021-01-18,GM0981,361.9595398651329
2021-01-18,GM0983,601.8672564639564
2021-01-18,GM0984,751.1192927433467
2021-01-18,GM0986,416.83463678142385
2021-01-18,GM0988,780.2446580347923
2021-01-18,GM0994,422.9364047309431
2021-01-18,GM0995,421.9274412657823
2021-01-18,GM1507,704.0389972144847
2021-01-18,GM1509,471.9666548060794
2021-01-18,GM1525,572.3470974202219
2021-01-18,GM1581,513.769173849569
2021-01-18,GM1586,569.8082635700783
2021-01-18,GM1598,496.7433782023448
2021-01-18,GM1621,609.8150139479795
2021-01-18,GM1640,562.3573932884411
2021-01-18,GM1641,503.3096040964156
2021-01-18,GM1652,482.5280483492461
2021-01-18,GM1655,519.7126791692398
2021-01-18,GM1658,542.9178040643009
2021-01-18,GM1659,578.1631230393865
2021-01-18,GM1667,713.802689909084
2021-01-18,GM1669,429.21796681103706
2021-01-18,GM1674,551.2382136566159
2021-01-18,GM1676,274.7622531089978
2021-01-18,GM1680,285.56898642569337
2021-01-18,GM1681,327.0263957019388
2021-01-18,GM1684,495.42948852138716
2021-01-18,GM1685,382.38783057707064
2021-01-18,GM1690,393.30202164590565
2021-01-18,GM1695,205.78275592602242
2021-01-18,GM1696,453.619171829149
2021-01-18,GM1699,209.07928388746802
2021-01-18,GM1700,810.1295851496011
2021-01-18,GM1701,216.2407379404204
2021-01-18,GM1702,238.29460609866723
2021-01-18,GM1705,492.45568111685714
2021-01-18,GM1706,696.9755719271036
2021-01-18,GM1708,336.496594842023
2021-01-18,GM1709,458.5656089193825
2021-01-18,GM1711,452.8432514082512
2021-01-18,GM1714,402.2467055519551
2021-01-18,GM1719,490.91766070845875
2021-01-18,GM1721,584.237848041529
2021-01-18,GM1723,459.5940252776714
2021-01-18,GM1724,726.5885844506863
2021-01-18,GM1728,803.8771278391281
2021-01-18,GM1729,467.4811100910953
2021-01-18,GM1730,236.52781823478009
2021-01-18,GM1731,322.86756203860176
2021-01-18,GM1734,408.43405966869153
2021-01-18,GM1735,599.9316317228806
2021-01-18,GM1740,657.0858283433134
2021-01-18,GM1742,772.8496380125977
2021-01-18,GM1771,558.0723851247076
2021-01-18,GM1773,338.836732491637
2021-01-18,GM1774,773.1067158005566
2021-01-18,GM1783,687.2913262769057
2021-01-18,GM1842,591.8010890783931
2021-01-18,GM1859,519.525005709066
2021-01-18,GM1876,470.50678482414844
2021-01-18,GM1883,436.19990406000613
2021-01-18,GM1884,485.7429431150594
2021-01-18,GM1891,356.57769806941656
2021-01-18,GM1892,589.8380452078384
2021-01-18,GM1894,504.1240365980079
2021-01-18,GM1895,320.2616075367885
2021-01-18,GM1896,450.5403880376752
2021-01-18,GM1900,407.2773982083338
2021-01-18,GM1901,633.4803729968172
2021-01-18,GM1903,499.09080357488295
2021-01-18,GM1904,513.1155085135757
2021-01-18,GM1911,427.4433391447031
2021-01-18,GM1916,508.94730668473943
2021-01-18,GM1924,487.6376317542416
2021-01-18,GM1926,560.6603058147123
2021-01-18,GM1930,551.9894329478831
2021-01-18,GM1931,594.5652744483912
2021-01-18,GM1940,268.5654579931117
2021-01-18,GM1942,466.3150933478032
2021-01-18,GM1945,527.173446925298
2021-01-18,GM1948,523.33667952734
2021-01-18,GM1949,285.7820211642492
2021-01-18,GM1950,412.2744494879394
2021-01-18,GM1952,289.5052301427
2021-01-18,GM1954,456.15206924382846
2021-01-18,GM1955,434.7586965488794
2021-01-18,GM1959,746.6348850252384
2021-01-18,GM1960,582.3992001384375
2021-01-18,GM1961,572.7903387214411
2021-01-18,GM1963,482.25864553314125
2021-01-18,GM1966,352.4926564029916
2021-01-18,GM1969,227.26212867824222
2021-01-18,GM1970,306.27904937297205
2021-01-18,GM1978,616.6651749753871
2021-01-18,GM1979,317.434391631492
2021-01-19,GM0014,313.55741033160393
2021-01-19,GM0034,566.7005596929475
2021-01-19,GM0037,449.4840186945202
2021-01-19,GM0047,341.88967777170944
2021-01-19,GM0050,430.4466416638254
2021-01-19,GM0059,349.1075580355546
2021-01-19,GM0060,354.76126967191254
2021-01-19,GM0072,173.3450571536239
2021-01-19,GM0074,244.47872527386696
2021-01-19,GM0080,277.3004963726613
2021-01-19,GM0085,237.6137512639029
2021-01-19,GM0086,240.6767144439596
2021-01-19,GM0088,84.65608465608466
2021-01-19,GM0090,259.5075092297215
2021-01-19,GM0093,317.26662599145817
2021-01-19,GM0096,225.37562604340567
2021-01-19,GM0098,263.3682207421503
2021-01-19,GM0106,258.14764945199727
2021-01-19,GM0109,412.4379792512404
2021-01-19,GM0114,404.87967542933364
2021-01-19,GM0118,475.48423986848684
2021-01-19,GM0119,358.57146968258076
2021-01-19,GM0141,652.3700180416598
2021-01-19,GM0147,642.4569412741232
2021-01-19,GM0148,454.0470152833939
2021-01-19,GM0150,482.50667139326265
2021-01-19,GM0153,543.0301669566736
2021-01-19,GM0158,792.7608525374119
2021-01-19,GM0160,533.527225723057
2021-01-19,GM0163,685.5936440913383
2021-01-19,GM0164,593.025965583643
2021-01-19,GM0166,374.84973225019127
2021-01-19,GM0168,758.7935355630456
2021-01-19,GM0171,450.0093362932841
2021-01-19,GM0173,669.2678015166293
2021-01-19,GM0175,426.3502898315185
2021-01-19,GM0177,565.6867368862338
2021-01-19,GM0180,796.3884708878343
2021-01-19,GM0183,870.3590992087644
2021-01-19,GM0184,848.5609336495095
2021-01-19,GM0189,858.2890951088058
2021-01-19,GM0193,328.23442261136523
2021-01-19,GM0197,457.1934223139886
2021-01-19,GM0200,403.27981609861166
2021-01-19,GM0202,474.6864330965987
2021-01-19,GM0203,823.2209984831499
2021-01-19,GM0209,461.85504153646826
2021-01-19,GM0213,385.3158247867344
2021-01-19,GM0214,498.9536292543232
2021-01-19,GM0216,533.7653478854024
2021-01-19,GM0221,423.1222252423666
2021-01-19,GM0222,427.3548034748178
2021-01-19,GM0225,513.7825022145797
2021-01-19,GM0226,510.27782238638184
2021-01-19,GM0228,625.3902965004454
2021-01-19,GM0230,489.7167902899528
2021-01-19,GM0232,433.4999096875188
2021-01-19,GM0233,587.5018336511662
2021-01-19,GM0243,512.6577093232836
2021-01-19,GM0244,380.1169590643275
2021-01-19,GM0246,366.6351507511293
2021-01-19,GM0252,501.83236789218586
2021-01-19,GM0262,361.43871384145984
2021-01-19,GM0263,563.2758216878757
2021-01-19,GM0267,660.7255378521919
2021-01-19,GM0268,474.3891160707322
2021-01-19,GM0269,503.0449653791608
2021-01-19,GM0273,644.0086084378934
2021-01-19,GM0274,406.1302681992337
2021-01-19,GM0275,485.0660407750011
2021-01-19,GM0277,393.16239316239313
2021-01-19,GM0279,663.9526994281283
2021-01-19,GM0281,539.556438265475
2021-01-19,GM0285,418.88164994604097
2021-01-19,GM0289,435.8897543439185
2021-01-19,GM0293,462.42387740078965
2021-01-19,GM0294,396.3079879220423
2021-01-19,GM0296,546.7047600600455
2021-01-19,GM0297,682.400719017343
2021-01-19,GM0299,393.49986569970457
2021-01-19,GM0301,347.0468937543976
2021-01-19,GM0302,457.62051500017714
2021-01-19,GM0303,424.39455213126945
2021-01-19,GM0307,539.6131859276235
2021-01-19,GM0308,505.6066878340903
2021-01-19,GM0310,509.5892931058272
2021-01-19,GM0312,439.9387911247131
2021-01-19,GM0313,1220.266093267034
2021-01-19,GM0317,550.6235468188544
2021-01-19,GM0321,480.07156346287644
2021-01-19,GM0327,455.19573416569125
2021-01-19,GM0331,557.0839064649243
2021-01-19,GM0335,568.3052197205532
2021-01-19,GM0339,659.9254922831293
2021-01-19,GM0340,729.2746753567372
2021-01-19,GM0342,531.8019701086956
2021-01-19,GM0344,539.7901934025336
2021-01-19,GM0345,769.0038206788712
2021-01-19,GM0351,694.6340061777172
2021-01-19,GM0352,429.3709798680144
2021-01-19,GM0353,502.04826122058427
2021-01-19,GM0355,467.74413426437843
2021-01-19,GM0356,443.5215174572673
2021-01-19,GM0358,503.5042419771302
2021-01-19,GM0361,435.0650522402873
2021-01-19,GM0362,473.1431536391054
2021-01-19,GM0363,632.1414179951034
2021-01-19,GM0370,121.52072725000781
2021-01-19,GM0373,451.00147869337275
2021-01-19,GM0375,478.7221417890964
2021-01-19,GM0376,446.5078724263222
2021-01-19,GM0377,393.5977026056844
2021-01-19,GM0383,424.1003722597546
2021-01-19,GM0384,618.5373777763893
2021-01-19,GM0385,569.9936880814512
2021-01-19,GM0388,640.6819644006005
2021-01-19,GM0392,448.7780946248428
2021-01-19,GM0394,495.72617389012316
2021-01-19,GM0396,512.4536977902669
2021-01-19,GM0397,408.2964681992893
2021-01-19,GM0398,863.140795351598
